modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-rand-domainkeywords10-langs	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	cs-en	90.0	86.6	81.4	96.8	95.4	NA	98.0	NA
xglm-topic3shot-all500-trim	cs-en	97.8	99.2	96.0	97.8	99.2	NA	99.6	NA
xglm-topic3shot-all1000	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	cs-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	fr-en	95.4	95.2	95.0	99.2	99.2	NA	99.8	94.8
xglm-base-trim	fr-en	96.8	98.4	96.2	99.2	99.2	NA	99.8	97.2
verbose-base	fr-en	97.0	98.6	93.8	98.8	99.2	NA	99.4	NA
verbose-base-trim	fr-en	96.8	98.6	93.6	98.8	99.2	NA	99.4	NA
xglm-label	fr-en	96.4	99.0	91.2	99.0	99.4	NA	99.4	NA
xglm-label-trim	fr-en	97.4	99.4	92.4	99.0	99.6	NA	99.6	NA
xglm-rand-label	fr-en	96.4	97.8	92.0	99.0	99.2	NA	99.6	NA
xglm-rand-label-trim	fr-en	97.0	99.4	93.6	99.0	99.6	NA	99.8	NA
xglm-keywords10-seen200	fr-en	81.8	85.8	73.6	91.6	90.6	NA	89.2	NA
xglm-keywords10-seen200-trim	fr-en	97.2	99.2	94.6	99.2	99.6	NA	99.6	96.2
xglm-rand-keywords10-seen200	fr-en	85.4	82.2	71.2	90.0	90.2	NA	88.8	NA
xglm-rand-keywords10-seen200-trim	fr-en	96.8	99.0	93.0	99.4	99.8	NA	99.6	NA
xglm-keywords10-all500	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords10-all500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	fr-en	84.0	82.4	77.2	95.6	95.0	NA	90.8	78.2
xglm-keywords30-seen200-trim	fr-en	96.4	98.0	91.2	99.4	99.4	100.0	99.6	96.2
xglm-topic3shot-seen200	fr-en	NA	93.6	NA	NA	NA	NA	NA	93.6
xglm-topic3shot-seen200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	fr-en	89.8	93.2	85.8	96.0	94.0	NA	95.6	NA
xglm-topic3shot-all500-trim	fr-en	98.2	100.0	95.8	98.6	99.4	NA	99.6	NA
xglm-topic3shot-cc100	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	fr-en	78.0	71.4	73.4	85.6	85.0	NA	88.6	NA
xglm-topic1shot-seen200-trim	fr-en	97.6	99.8	95.4	98.8	99.2	NA	99.6	NA
xglm-rand-topic3shot-seen200	fr-en	93.4	95.6	90.4	98.6	98.4	NA	98.0	NA
xglm-rand-topic3shot-seen200-trim	fr-en	97.2	99.0	96.2	99.0	99.6	NA	99.6	NA
xglm-rand-domain3shot-langs	fr-en	98.8	99.8	96.4	98.8	99.4	NA	99.6	NA
xglm-rand-domain3shot-langs-trim	fr-en	98.6	99.8	96.2	98.8	99.4	NA	99.6	NA
xglm-rand-domain3shot-all	fr-en	97.8	100.0	95.8	98.6	99.6	NA	99.6	NA
xglm-rand-domain3shot-all-trim	fr-en	97.6	100.0	95.8	98.6	99.6	NA	99.6	NA
xglm-truerand-3shot-langs	fr-en	98.6	99.8	95.2	99.2	99.4	NA	99.6	NA
xglm-truerand-3shot-langs-trim	fr-en	98.4	99.8	95.0	99.2	99.4	NA	99.6	NA
xglm-truerand-3shot-all	fr-en	98.4	99.4	97.2	99.2	99.4	NA	99.8	NA
xglm-truerand-3shot-all-trim	fr-en	98.2	99.4	97.2	99.2	99.6	NA	99.8	NA
xglm-topic5shot-seen200	fr-en	94.2	96.0	89.6	98.4	98.2	NA	99.2	NA
xglm-topic5shot-seen200-trim	fr-en	97.4	99.2	94.4	98.4	99.4	NA	99.6	NA
xglm-keywords10-cc100	fr-en	88.4	81.0	69.8	91.0	92.8	NA	90.6	NA
xglm-keywords10-cc100-trim	fr-en	97.6	98.8	93.2	99.0	99.2	NA	99.8	NA
xglm-keywords10-topic3shot-seen200	fr-en	95.0	96.0	90.4	97.4	97.2	NA	99.0	NA
xglm-keywords10-topic3shot-seen200-trim	fr-en	98.0	99.6	94.8	98.4	99.4	NA	99.6	NA
xglm-rand-domainkeywords10-langs	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	fr-en	89.8	93.2	85.8	96.0	94.0	NA	95.6	NA
xglm-topic3shot-all500-trim	fr-en	98.2	100.0	95.8	98.6	99.4	NA	99.6	NA
xglm-topic3shot-all1000	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	fr-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	lt-en	88.4	91.0	86.0	94.6	96.2	NA	95.4	77.0
xglm-base-trim	lt-en	91.2	94.8	89.4	94.6	96.4	NA	96.0	79.4
verbose-base	lt-en	92.8	95.8	84.8	95.6	96.8	NA	96.2	NA
verbose-base-trim	lt-en	92.8	95.8	84.8	95.6	96.8	NA	96.2	NA
xglm-label	lt-en	90.6	96.2	83.8	94.6	96.6	NA	98.4	NA
xglm-label-trim	lt-en	91.4	96.8	83.6	94.6	96.8	NA	98.2	NA
xglm-rand-label	lt-en	92.0	94.6	85.4	94.6	96.4	NA	97.4	NA
xglm-rand-label-trim	lt-en	93.0	95.6	85.4	94.6	96.8	NA	97.4	NA
xglm-keywords10-seen200	lt-en	80.2	87.2	59.0	89.2	91.4	NA	92.0	NA
xglm-keywords10-seen200-trim	lt-en	90.2	95.6	83.6	95.6	98.2	NA	97.8	82.6
xglm-rand-keywords10-seen200	lt-en	84.2	81.4	56.6	87.4	91.6	NA	93.6	NA
xglm-rand-keywords10-seen200-trim	lt-en	92.0	93.6	81.8	95.2	97.6	NA	98.4	NA
xglm-keywords10-all500	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords10-all500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	lt-en	80.2	86.6	62.4	90.6	92.8	NA	92.4	59.2
xglm-keywords30-seen200-trim	lt-en	87.8	95.4	78.6	95.4	98.4	NA	97.6	82.6
xglm-topic3shot-seen200	lt-en	NA	79.4	NA	NA	NA	NA	NA	77.6
xglm-topic3shot-seen200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	lt-en	86.4	84.8	76.6	94.0	93.6	NA	94.0	NA
xglm-topic3shot-all500-trim	lt-en	95.8	98.0	89.2	94.8	97.6	NA	98.6	NA
xglm-topic3shot-cc100	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	lt-en	72.6	66.6	56.2	76.0	78.8	NA	73.4	NA
xglm-topic1shot-seen200-trim	lt-en	94.0	98.8	94.8	96.6	98.6	NA	99.0	NA
xglm-rand-topic3shot-seen200	lt-en	82.8	85.4	73.6	88.8	89.8	NA	89.6	NA
xglm-rand-topic3shot-seen200-trim	lt-en	93.2	95.2	90.4	94.8	97.2	NA	97.6	NA
xglm-rand-domain3shot-langs	lt-en	96.6	98.8	86.2	96.8	99.2	NA	99.2	NA
xglm-rand-domain3shot-langs-trim	lt-en	96.6	98.8	86.2	96.8	99.2	NA	99.2	NA
xglm-rand-domain3shot-all	lt-en	95.4	98.6	86.4	94.4	98.0	NA	98.8	NA
xglm-rand-domain3shot-all-trim	lt-en	95.4	98.8	86.4	94.4	98.0	NA	98.8	NA
xglm-truerand-3shot-langs	lt-en	96.0	98.2	89.8	96.2	98.4	NA	98.0	NA
xglm-truerand-3shot-langs-trim	lt-en	96.0	98.2	89.8	96.2	98.4	NA	98.0	NA
xglm-truerand-3shot-all	lt-en	95.4	97.4	88.6	94.4	98.8	NA	98.4	NA
xglm-truerand-3shot-all-trim	lt-en	95.4	97.6	88.6	94.4	98.8	NA	98.4	NA
xglm-topic5shot-seen200	lt-en	88.0	86.8	77.6	89.8	92.6	NA	88.2	NA
xglm-topic5shot-seen200-trim	lt-en	95.8	98.4	89.4	93.8	97.8	NA	97.6	NA
xglm-keywords10-cc100	lt-en	88.0	85.6	58.4	89.6	92.0	NA	95.4	NA
xglm-keywords10-cc100-trim	lt-en	93.2	95.0	80.8	96.0	97.8	NA	98.4	NA
xglm-keywords10-topic3shot-seen200	lt-en	88.8	86.8	85.2	95.0	94.6	NA	92.8	NA
xglm-keywords10-topic3shot-seen200-trim	lt-en	94.0	98.6	90.8	96.8	96.6	NA	97.4	NA
xglm-rand-domainkeywords10-langs	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	lt-en	86.4	84.8	76.6	94.0	93.6	NA	94.0	NA
xglm-topic3shot-all500-trim	lt-en	95.8	98.0	89.2	94.8	97.6	NA	98.6	NA
xglm-topic3shot-all1000	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	lt-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	ro-en	92.4	91.4	89.6	97.6	98.0	NA	99.2	89.4
xglm-base-trim	ro-en	96.6	98.6	93.4	97.4	98.6	NA	99.6	92.6
verbose-base	ro-en	97.0	98.8	88.4	97.6	99.2	NA	99.6	NA
verbose-base-trim	ro-en	97.0	98.8	88.4	97.6	99.2	NA	99.6	NA
xglm-label	ro-en	96.8	98.4	84.8	98.6	99.0	NA	99.6	NA
xglm-label-trim	ro-en	97.4	99.2	85.4	98.4	99.4	NA	99.6	NA
xglm-rand-label	ro-en	96.2	98.0	85.8	98.2	99.2	NA	99.8	NA
xglm-rand-label-trim	ro-en	96.6	99.4	86.8	97.8	99.2	NA	99.8	NA
xglm-keywords10-seen200	ro-en	87.6	88.2	65.0	94.8	93.2	NA	90.4	NA
xglm-keywords10-seen200-trim	ro-en	97.6	99.6	85.2	98.4	98.6	NA	99.6	87.0
xglm-rand-keywords10-seen200	ro-en	88.0	85.0	61.4	95.0	95.4	NA	93.6	NA
xglm-rand-keywords10-seen200-trim	ro-en	98.2	99.4	84.2	97.6	99.0	NA	100.0	NA
xglm-keywords10-all500	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords10-all500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	ro-en	84.8	85.4	68.6	96.0	92.2	NA	92.6	67.2
xglm-keywords30-seen200-trim	ro-en	96.2	99.0	81.8	98.2	98.4	99.6	99.6	87.0
xglm-topic3shot-seen200	ro-en	NA	94.8	81.4	NA	NA	NA	NA	88.0
xglm-topic3shot-seen200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	ro-en	90.6	95.0	80.2	95.0	97.2	NA	98.4	NA
xglm-topic3shot-all500-trim	ro-en	99.0	100.0	91.4	96.6	98.8	NA	99.4	NA
xglm-topic3shot-cc100	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	ro-en	82.2	80.2	68.4	87.4	92.4	NA	91.8	NA
xglm-topic1shot-seen200-trim	ro-en	98.2	99.6	92.2	98.6	98.8	NA	99.8	NA
xglm-rand-topic3shot-seen200	ro-en	93.6	95.0	82.4	96.0	97.0	NA	98.2	NA
xglm-rand-topic3shot-seen200-trim	ro-en	98.8	99.4	89.8	97.4	98.4	NA	99.6	NA
xglm-rand-domain3shot-langs	ro-en	98.6	100.0	90.4	98.0	99.0	NA	99.8	NA
xglm-rand-domain3shot-langs-trim	ro-en	98.6	100.0	90.4	98.0	99.0	NA	99.8	NA
xglm-rand-domain3shot-all	ro-en	98.0	100.0	92.2	97.4	99.2	NA	99.8	NA
xglm-rand-domain3shot-all-trim	ro-en	98.0	100.0	92.2	97.4	99.2	NA	99.8	NA
xglm-truerand-3shot-langs	ro-en	99.0	99.4	91.4	97.4	98.8	NA	99.6	NA
xglm-truerand-3shot-langs-trim	ro-en	99.0	99.6	91.4	97.4	98.8	NA	99.6	NA
xglm-truerand-3shot-all	ro-en	98.2	100.0	91.2	98.0	99.2	NA	100.0	NA
xglm-truerand-3shot-all-trim	ro-en	98.2	100.0	91.2	98.0	99.2	NA	100.0	NA
xglm-topic5shot-seen200	ro-en	93.6	94.2	83.0	97.2	97.2	NA	99.2	NA
xglm-topic5shot-seen200-trim	ro-en	98.6	100.0	92.0	97.8	99.0	NA	99.8	NA
xglm-keywords10-cc100	ro-en	91.2	84.6	62.8	93.8	95.0	NA	94.0	NA
xglm-keywords10-cc100-trim	ro-en	97.8	99.2	86.0	98.2	99.2	NA	99.6	NA
xglm-keywords10-topic3shot-seen200	ro-en	96.0	95.2	85.6	97.2	98.4	NA	99.0	NA
xglm-keywords10-topic3shot-seen200-trim	ro-en	98.4	99.8	91.4	97.2	99.2	NA	99.4	NA
xglm-rand-domainkeywords10-langs	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	ro-en	90.6	95.0	80.2	95.0	97.2	NA	98.4	NA
xglm-topic3shot-all500-trim	ro-en	99.0	100.0	91.4	96.6	98.8	NA	99.4	NA
xglm-topic3shot-all1000	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	ro-en	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	mean	55.1	67.2	50.6	83.1	76.1	73.5	82.5	57.3
xglm-base-trim	mean	63.5	83.0	68.1	86.4	80.3	93.0	85.5	67.0
verbose-base	mean	95.6	97.4	89.8	94.9	97.0	97.6	97.8	90.5
verbose-base-trim	mean	95.5	97.4	89.7	94.9	96.9	97.6	97.8	90.5
xglm-label	mean	79.6	90.8	64.7	93.7	89.2	92.0	96.0	58.0
xglm-label-trim	mean	83.3	95.3	67.5	94.0	90.8	97.8	96.2	65.8
xglm-rand-label	mean	78.3	87.7	66.5	92.3	88.9	93.7	95.5	61.6
xglm-rand-label-trim	mean	81.6	93.9	72.1	92.8	90.1	97.6	95.6	70.1
xglm-keywords10-seen200	mean	76.6	80.6	53.9	88.4	85.0	74.2	91.1	54.4
xglm-keywords10-seen200-trim	mean	89.5	97.1	81.9	95.6	94.0	98.7	97.9	83.5
xglm-rand-keywords10-seen200	mean	79.5	79.3	55.8	91.3	88.8	83.2	94.5	58.0
xglm-rand-keywords10-seen200-trim	mean	89.7	96.3	78.8	95.0	94.1	98.4	97.9	79.1
xglm-keywords10-all500	mean	75.7	77.7	55.9	90.5	85.5	87.7	95.9	60.0
xglm-keywords10-all500-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	mean	77.7	78.8	58.1	92.2	89.3	81.4	95.2	67.8
xglm-keywords30-seen200-trim	mean	88.8	96.8	80.6	95.2	94.2	99.0	98.1	89.0
xglm-topic3shot-seen200	mean	NA	93.5	84.4	NA	NA	NA	NA	87.4
xglm-topic3shot-seen200-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	mean	92.4	94.6	84.8	95.1	95.4	89.2	97.6	88.7
xglm-topic3shot-all500-trim	mean	96.5	99.0	91.0	96.0	97.0	98.9	98.8	90.6
xglm-topic3shot-cc100	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	mean	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	mean	81.7	84.8	74.5	89.1	89.2	87.3	90.4	78.8
xglm-topic1shot-seen200-trim	mean	94.7	98.8	90.6	95.8	95.9	98.4	97.5	87.5
xglm-rand-topic3shot-seen200	mean	91.9	93.5	85.3	95.7	95.7	98.6	96.9	88.6
xglm-rand-topic3shot-seen200-trim	mean	96.2	98.4	90.6	95.9	96.8	99.2	98.6	89.8
